#x001,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,x017,x018,x019,x020,x021,x022,x023,x024,x025,x026,x027,x028,x029,x030,x031,x032,x033,x034,x035,x036,x037,x038,x039,x040
1336.776370,235.656907,115.645723,97.930710,65.871768,61.321892,60.434892,54.769585,38.599512,34.411653,31.994773,25.162965,24.264618,21.665987,18.916478,12.150768,11.877110,9.594303,9.376316,8.270147,6.894654,6.695531,5.549318,3.179382,1.127035,-1.033609,-0.902939,-0.839522,-0.816192,-0.670912,-0.495174,-0.467235,-0.285540,-0.155122,-0.139851,-0.122633,-0.062590,0.039867,-0.029602,0.002760
1357.008187,437.073116,354.869551,201.776536,115.209189,78.677981,64.469709,59.498462,50.219520,43.842358,38.070851,36.439132,34.525709,29.084086,27.879812,25.448058,19.483233,14.946814,14.169219,11.743896,9.324299,6.521344,6.183363,5.409163,2.594483,1.868079,-1.191843,-1.033787,-0.834009,-0.802296,-0.622923,-0.560800,-0.320365,-0.316439,-0.273030,-0.138171,-0.071239,-0.068586,-0.062996,-0.004953
1361.057850,286.573608,136.422926,121.894226,88.771746,80.205379,74.799076,59.853375,55.912232,52.554298,49.691878,41.239341,37.179366,33.965599,31.913255,30.571755,26.716509,25.440946,23.732745,20.732134,17.104982,13.036318,10.377373,10.314436,9.583809,8.152686,7.538404,7.222337,7.047053,6.298997,5.661533,4.920710,3.247471,2.059161,1.477965,-1.011052,0.953328,-0.454223,-0.301310,-0.185484
1311.322506,223.127817,111.109975,88.669236,76.423921,73.422889,56.370598,49.085225,35.640175,33.230042,28.893965,25.857976,16.290596,12.892959,9.575781,9.409272,8.227650,7.498530,7.007154,6.582614,2.726012,2.350755,-1.224685,-0.966863,-0.896960,-0.708401,-0.617734,-0.586620,-0.480694,-0.356378,-0.339221,-0.262579,-0.131713,-0.120962,-0.071047,-0.050457,-0.000776,0.000000,0.000000,0.000000
1310.952249,185.376067,89.196835,85.595120,76.120503,64.354248,45.222682,24.493471,24.109928,23.781141,23.475288,23.278231,15.591430,10.009110,8.786822,7.905975,6.908279,6.434149,4.464001,-1.037833,-0.982286,-0.843647,-0.839144,-0.838208,-0.803673,-0.623182,-0.427167,-0.411139,-0.237273,-0.157706,-0.145144,-0.143113,-0.137775,-0.130796,-0.084657,-0.050967,0.044080,-0.037133,-0.024871,0.023155
6968.029885,1322.196133,489.178050,333.643000,307.949279,135.792438,100.266809,85.794548,42.475271,39.343868,37.425054,33.057778,32.611139,32.412236,19.487278,10.249479,10.152993,9.957230,9.017276,8.870120,8.780629,2.777738,2.732485,2.709585,-1.095809,-1.093650,-1.082505,-0.572246,-0.567811,-0.561499,-0.365942,-0.352754,-0.330244,-0.168227,-0.147492,-0.093460,0.000000,0.000000,0.000000,0.000000
3129.634644,2171.247834,1101.179136,210.389652,105.605756,95.673741,66.019752,50.037725,48.029374,29.900373,28.615247,28.278947,26.903731,26.044840,25.521999,20.165525,19.430676,14.916619,11.689710,9.182854,9.107950,8.026173,7.982861,7.893923,6.299572,5.522988,5.417637,-0.926926,-0.916380,-0.776513,-0.512740,-0.499280,-0.481075,-0.415198,-0.166282,-0.157654,-0.115716,-0.082644,-0.072446,0.071007
1445.749668,421.689261,285.157329,270.750575,259.353944,141.936043,115.443205,62.084769,50.361568,39.581086,35.845648,31.300600,29.690579,28.291652,25.671531,22.921299,11.372745,10.518653,9.446558,9.062834,7.012757,4.727089,4.561664,1.683197,1.381728,-1.227825,-1.170272,-0.839662,-0.812153,-0.615341,-0.511257,-0.466312,-0.440558,-0.337505,-0.247947,-0.201912,-0.184614,-0.112811,-0.075660,-0.065037
1346.014705,263.630826,142.912844,111.701304,95.655237,64.881166,54.028374,42.930476,42.152164,41.553275,41.317277,37.371323,36.667398,31.928013,30.624441,15.488317,15.165749,9.897446,9.843968,7.484927,7.237622,4.661186,4.627281,2.451126,2.401297,-1.160180,-1.132224,-0.879593,-0.767344,-0.593951,-0.570556,-0.507249,-0.395074,-0.364460,-0.341106,-0.183832,-0.166782,-0.121608,-0.102914,-0.045808
1315.598361,415.776698,212.755755,94.348555,90.643504,69.973199,55.102910,46.780671,39.018224,37.369492,36.266528,30.802951,23.781343,20.205572,13.359144,10.283643,9.860882,9.161424,8.534947,7.338212,6.431446,3.981458,2.608861,1.294954,-1.192804,-1.100716,-0.989116,-0.740258,-0.594279,-0.578204,-0.571457,-0.388977,-0.369515,-0.360403,-0.173819,-0.156090,-0.127521,-0.116602,-0.042731,0.031902
1426.277823,444.430475,382.307865,174.521710,119.315393,97.164349,72.672470,51.782976,48.189154,40.481714,36.016962,32.559287,28.417143,25.458693,20.208892,16.016175,11.474541,10.676790,9.342852,9.137647,5.225388,3.809004,3.331607,1.731705,-1.225859,-0.955748,-0.892521,-0.684552,-0.630761,-0.610550,-0.546248,-0.453752,-0.418043,-0.337327,-0.246766,-0.144558,-0.134284,-0.100132,0.079281,-0.074836
1335.659580,267.664832,107.287493,103.729302,97.930313,64.657948,58.862222,49.836558,46.770389,44.807634,42.010771,36.885260,31.073342,28.382045,27.079993,25.475495,24.030927,21.605769,18.088715,14.216399,11.671516,11.145413,10.988532,8.949247,5.912429,4.229866,3.688612,3.359021,3.253721,2.560486,-0.704341,-0.698091,-0.647120,-0.612247,-0.463360,-0.428163,-0.410636,-0.392418,-0.375452,-0.130167
1361.680599,324.652958,221.828246,130.709351,81.581586,59.064274,47.402919,46.622942,29.498686,26.917307,26.666911,22.281636,21.649465,13.313322,13.266761,10.120757,8.240970,3.156862,3.125425,-1.021552,-1.020470,-0.883802,-0.877331,-0.870113,-0.828515,-0.790320,-0.199283,-0.155488,-0.145692,-0.130179,-0.126306,-0.116628,-0.092408,-0.069669,-0.058092,-0.032743,0.032171,-0.026517,0.012717,0.010795
326.849234,147.791040,131.415863,91.804780,77.708441,73.011426,59.183720,53.632234,42.588487,41.480701,34.810748,34.767039,34.441372,32.856364,30.630366,30.417625,25.342246,20.154642,19.191073,19.123922,19.063405,16.169799,15.122618,11.012717,10.300916,8.775080,8.758584,8.734938,8.665957,8.289793,6.523677,5.683595,5.526956,3.591884,3.526881,2.462579,2.335874,1.004749,0.834808,0.738072
1435.321128,463.537728,357.099208,247.630756,124.631422,103.680564,93.463018,81.833883,63.916040,54.313218,49.218429,45.868312,40.804986,39.647289,36.501979,32.427905,29.565009,26.164408,22.765270,15.561561,14.771514,11.354114,9.128595,8.505431,8.024580,5.925969,5.068318,5.046496,2.551705,2.023901,-1.344717,-1.024323,-0.674349,-0.635449,-0.572923,-0.396164,-0.276991,-0.142299,0.084946,-0.056621
1468.887944,464.580161,321.590069,312.489527,250.915275,130.354267,97.026410,92.348416,82.682671,75.164054,46.480210,39.668831,35.438950,34.436442,33.241810,31.708745,31.609346,22.277696,9.496465,9.259057,9.167508,9.082208,8.852941,8.333300,4.782543,2.893026,2.661150,-1.147490,-1.068337,-0.908431,-0.617284,-0.559547,-0.540419,-0.470234,-0.340368,-0.307892,-0.261115,-0.142355,-0.138563,-0.090221
1297.741084,178.463061,89.629565,70.485721,62.752892,37.015651,28.543606,23.428451,23.082294,22.204491,15.563462,14.489553,11.624180,9.813481,7.836596,7.536802,-1.026253,-1.019129,-0.940215,-0.849105,-0.845964,-0.797821,-0.742857,-0.508141,-0.466670,-0.343196,-0.192991,-0.173084,-0.155934,-0.142319,-0.139623,-0.134922,-0.126405,0.079124,-0.062849,0.058358,-0.054913,-0.026541,0.020606,-0.000070
1286.838444,197.455274,112.559881,63.363355,48.110785,46.258063,34.869569,28.305280,24.146336,23.235903,20.397944,19.769738,18.071210,10.567430,7.178974,6.878226,5.169556,4.417417,2.085042,-1.079319,-1.035385,-0.978275,-0.893400,-0.838325,-0.779843,-0.664117,-0.466905,-0.353489,-0.342452,-0.317195,-0.135628,-0.117720,-0.099856,-0.095250,-0.085303,-0.070663,-0.069264,-0.039368,-0.038636,0.014452
1356.942252,375.925975,208.920412,119.059629,88.875650,76.573796,62.985843,49.039973,48.077876,38.286934,35.841161,29.530358,28.109267,23.278536,20.356829,19.700056,17.069579,9.558690,9.015464,7.241941,7.121224,7.013255,5.118838,4.590589,3.405844,1.332902,-1.201164,-0.911695,-0.910002,-0.843532,-0.641291,-0.513156,-0.465121,-0.336218,-0.091630,-0.088192,-0.083009,-0.078457,-0.064184,-0.062883
1368.732024,392.305816,276.271075,248.035598,110.581731,78.289103,69.345158,44.261255,36.067651,32.869342,29.456305,27.121400,26.728791,24.449019,23.658322,9.983478,8.446167,6.797051,6.554254,-0.840256,-0.833420,-0.816984,-0.814795,-0.806231,-0.798099,-0.767749,-0.149009,-0.144373,-0.131678,-0.125112,-0.108550,-0.105160,-0.096118,-0.078181,-0.063166,-0.053178,0.041651,-0.038050,-0.020455,-0.009094
1308.180873,220.592961,106.593636,79.622095,74.585833,73.668784,52.930578,36.403626,32.755072,27.781196,27.313875,25.136859,15.807369,11.471725,8.991443,7.681222,7.522184,7.175496,6.295464,6.224483,3.809970,1.327424,-1.208047,-0.877295,-0.827621,-0.818189,-0.572965,-0.520417,-0.420836,-0.360308,-0.324946,-0.316348,-0.140264,-0.114112,-0.088520,-0.040936,0.000000,0.000000,0.000000,0.000000
1418.406761,444.204122,382.834031,174.829871,110.822033,90.982177,60.085418,43.705242,40.061948,37.883555,35.354440,30.267838,23.058405,20.260688,18.494566,14.728165,10.845155,9.704797,8.665849,7.229455,6.547561,3.853116,2.285326,2.119698,-1.145887,-1.047857,-0.867420,-0.809072,-0.671381,-0.666510,-0.463613,-0.451911,-0.441960,-0.211311,-0.188482,-0.158639,-0.081638,-0.069748,-0.067677,-0.030336
6953.570752,1270.185007,376.229463,190.682123,118.683471,82.921962,58.150783,48.090184,36.428213,30.576317,30.171464,28.315882,25.870430,24.428300,22.632544,15.071837,11.933028,9.097348,6.721969,5.932362,5.529208,4.943486,4.258763,1.430746,-1.071000,-0.929304,-0.900118,-0.826494,-0.793037,-0.689186,-0.461734,-0.383481,-0.322537,-0.295215,-0.192429,-0.119093,-0.084605,-0.067071,-0.039868,-0.031876
1426.004946,536.881496,292.846654,239.203665,234.704379,221.438722,168.733365,91.029147,72.537676,61.242550,58.517692,40.950816,36.484663,34.775453,32.743776,32.248049,27.653389,26.674443,26.288100,25.572879,25.191848,24.158758,23.288575,23.057816,22.830039,22.536353,21.999263,17.298245,13.842725,13.379964,9.603399,8.622249,8.499328,7.298410,5.924901,4.795355,-0.854307,-0.493934,-0.129976,-0.055268
1385.883044,629.471904,449.546097,412.971878,384.821383,287.176967,139.071930,102.051583,83.209741,78.999652,46.711534,37.879197,33.858874,32.217731,31.852982,30.736739,26.395602,23.619208,17.071156,12.770605,8.689652,8.671494,8.079831,7.848069,5.810924,5.241610,3.778602,2.897487,1.707159,-1.022996,-1.000983,0.893779,-0.839515,-0.788224,-0.452912,-0.451148,-0.357000,-0.297238,-0.191041,-0.171792
1355.191781,413.207756,151.779473,85.097650,57.973042,48.402100,44.180073,33.026461,26.899487,24.346412,22.928674,17.076077,15.069477,13.203506,11.457041,8.773854,3.055907,2.973431,-1.029095,-1.020892,-0.937140,-0.869275,-0.843484,-0.829389,-0.553000,-0.455434,-0.345712,-0.192005,-0.165464,-0.133244,-0.114213,-0.113365,-0.103661,-0.082247,-0.068730,0.049901,-0.048481,-0.023433,0.008874,-0.002054
6940.685984,1219.920315,200.250570,80.216794,70.734314,59.122265,47.445204,28.423826,27.884198,27.517723,24.049416,23.501729,16.019944,13.011044,11.867504,8.809489,6.107136,5.637451,4.673768,-1.197769,-1.011233,-0.916957,-0.841860,-0.835400,-0.769493,0.763047,-0.473878,-0.404589,-0.351911,-0.337771,-0.222020,-0.179675,-0.134905,-0.130692,-0.123413,-0.104847,-0.049100,-0.036579,0.023339,0.006060
1329.192576,295.518065,143.999850,109.665598,83.685936,71.813085,67.364861,61.161043,55.243958,49.501471,46.337577,41.826740,36.240591,34.489010,33.832235,31.869985,29.561101,26.726817,26.571227,22.269001,22.033078,21.932833,21.341672,20.065080,12.168079,11.318788,11.276387,9.201781,8.775906,8.630839,7.521250,7.317721,6.645347,6.149901,5.093659,3.966126,1.582401,1.123117,1.020061,0.337735
1317.187982,409.516681,186.601376,99.182633,90.345133,57.821790,47.946291,43.240016,35.388699,33.777178,32.194429,24.037273,22.491990,21.605010,16.840695,9.130225,8.977753,8.605947,7.679706,7.552809,5.805105,2.406683,2.285200,1.547726,-1.175668,-1.094971,-1.034214,-0.790277,-0.623934,-0.566400,-0.562317,-0.532345,-0.452517,-0.359430,-0.334924,-0.155855,-0.114763,-0.085716,-0.069042,-0.067607
1320.601685,325.946209,157.873720,110.770803,64.427686,46.242416,43.457275,35.761104,34.940402,31.218451,22.855024,15.595423,12.102269,10.658470,10.586308,9.415787,8.075658,6.973558,5.137325,2.494769,-1.216591,-1.057701,-0.806641,-0.793428,-0.702157,-0.617026,-0.497371,-0.482155,-0.424753,-0.419806,-0.406435,-0.281528,-0.242904,-0.199532,-0.138375,-0.115254,-0.095987,-0.089512,-0.070192,0.059795
1331.426383,344.694508,186.924081,112.269881,58.452629,54.942403,48.164541,44.509034,36.690363,33.449984,27.696169,26.362315,25.292594,24.791465,24.462805,18.311478,15.454121,12.528248,11.603984,11.227122,9.426405,4.591726,3.068321,2.366202,1.618282,-0.853718,-0.828161,-0.826460,-0.784242,-0.687236,-0.532210,-0.397699,-0.136709,-0.128250,-0.122475,-0.099092,-0.051107,-0.043561,-0.041152,0.034941
1335.162622,307.558239,121.575418,106.151713,84.470636,78.340658,71.576486,66.181137,52.687147,42.435632,41.007204,38.547015,32.808058,28.824474,26.770978,26.251373,25.344993,24.259436,23.090029,20.877673,19.193610,18.215948,11.324014,10.229397,9.674032,8.789943,7.981140,7.238879,7.172905,6.789217,6.210160,6.100501,5.583592,4.808276,2.636839,1.071311,-0.790178,0.592849,-0.484743,-0.207501
222.747004,107.717566,73.797724,54.494699,48.640585,43.145958,33.725723,29.347347,24.584412,23.343403,21.848347,20.372799,19.624977,18.285200,10.441724,10.102694,8.778637,7.147940,6.734808,4.433863,1.995223,-1.142966,-0.909807,-0.906018,-0.650160,-0.637118,-0.632417,-0.537634,-0.522089,-0.465042,-0.393709,-0.254642,-0.229845,-0.088609,-0.087040,-0.081158,-0.076431,-0.067224,-0.062180,-0.046332
2428.391274,1266.929971,206.544425,106.315893,85.255400,66.302044,53.173798,41.324891,39.236427,37.078482,35.131469,31.397214,20.386177,20.235459,18.719267,11.134385,9.729695,9.458719,8.661759,7.715047,7.041574,6.694056,2.681803,2.450229,-1.216860,-1.144254,-0.782443,-0.678305,-0.615971,-0.604567,-0.563123,-0.469440,-0.415250,-0.361292,-0.267372,-0.153540,-0.136395,-0.112482,-0.074196,-0.016283
1364.848413,389.758768,208.574474,106.342623,94.178864,81.503766,67.921836,65.499302,50.569971,40.458473,37.034210,30.038028,27.816680,21.633947,16.343300,9.910961,8.847540,7.486401,7.145943,6.775163,5.991201,4.075455,2.017840,-1.121849,-0.954801,-0.903603,-0.733862,-0.685828,-0.463474,-0.211157,-0.095938,-0.084103,-0.076058,-0.069589,-0.067306,-0.064415,0.000000,0.000000,0.000000,0.000000
1336.591989,240.767557,118.892968,92.485923,80.003336,51.486816,44.557751,42.449942,39.128266,38.703104,36.835428,35.903852,34.232758,26.705140,26.182598,13.079272,12.393004,11.861450,11.553810,10.210531,9.735485,9.414290,9.035239,6.655775,6.346565,3.453989,2.894479,1.436390,-1.224257,-1.036964,-1.010545,0.849231,-0.618570,-0.547912,-0.454886,-0.403038,-0.313770,-0.198814,-0.168947,-0.094492
1318.104454,266.952202,107.330431,98.824021,82.963395,72.100466,51.989146,46.402197,43.996336,41.445802,41.308725,37.359693,35.358352,34.525308,31.388351,30.029093,28.425851,20.288457,19.624193,10.683843,10.292290,9.379701,7.608663,5.700041,4.631163,4.171618,2.462278,-1.257371,-1.038310,0.838006,-0.824442,-0.762052,-0.618368,-0.472790,-0.323047,-0.276877,-0.264130,-0.164501,-0.068981,-0.062210
1333.631652,326.277998,131.400426,95.053806,77.980446,77.838249,68.862374,23.271972,23.205914,15.692126,10.308218,9.289149,8.114482,8.039653,6.875695,-1.016321,-0.845736,-0.843202,-0.512937,0.255509,-0.175418,-0.156078,-0.146403,-0.124836,-0.102792,0.092893,0.041470,0.009880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1295.251815,232.274368,117.973122,87.526497,52.471272,51.075979,42.096155,40.356306,38.024625,30.709913,27.629230,23.144304,20.251291,18.890332,15.945601,9.636932,7.806176,7.102365,7.050803,4.896673,4.100397,2.314219,1.313946,-1.166063,-1.147014,-0.912003,-0.860245,-0.743647,-0.619150,-0.580989,-0.542101,-0.453227,-0.340198,-0.329898,-0.136503,-0.089032,-0.086773,-0.078879,-0.068024,-0.062466
227.384024,93.094585,65.076225,49.136771,46.234554,37.018339,29.406780,28.222589,23.470241,22.154458,20.603741,20.108134,14.952706,12.072726,8.503376,8.325539,7.161227,4.096148,2.149122,-1.147210,-1.016780,-0.910832,-0.817624,-0.790721,-0.686962,-0.593307,-0.494050,-0.459590,-0.396530,-0.212325,-0.189821,-0.141567,-0.135616,-0.112544,-0.080011,-0.071802,-0.067043,-0.034475,-0.013979,0.005505
1337.959684,317.854913,153.523230,110.197709,104.780727,82.242960,77.405595,70.773464,65.581897,55.052244,53.068336,48.735946,46.849830,37.151004,33.066117,30.892843,28.097870,26.210971,22.009266,20.647069,16.571476,13.416615,11.196887,10.151242,9.463093,8.103425,7.868708,7.318159,6.867511,6.192331,4.489994,3.805737,3.095466,2.010199,-0.899295,-0.794560,-0.441686,-0.236831,-0.066887,-0.064504
1329.803969,283.660449,160.529101,91.969707,77.498542,65.018463,60.539384,59.701538,58.453766,56.212438,34.633169,27.683913,26.637752,16.032203,9.367729,7.685575,6.270566,6.240702,4.108282,2.169887,-0.828162,-0.824546,-0.546178,-0.330073,-0.323142,-0.105887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1429.213045,461.055997,360.333027,205.969505,101.756573,94.574798,89.719491,81.497084,73.759273,57.636326,51.622627,41.887333,37.864881,35.263957,33.305953,28.068834,25.206541,23.364985,19.794896,19.394735,17.147190,10.533864,9.905437,9.040086,7.684804,6.681700,4.891968,3.764020,1.100864,-0.958098,-0.830341,-0.515224,-0.464053,-0.448288,-0.425345,-0.379259,-0.373040,-0.304558,-0.088729,-0.081174
1372.534015,369.124510,257.691606,129.307113,79.757214,48.601144,47.888277,41.933743,28.159221,27.015191,26.862762,22.433850,14.422636,13.376674,13.199964,13.119024,5.175360,3.131675,3.094847,-1.021059,-1.014472,-0.869178,-0.868403,-0.807533,-0.777239,-0.742242,-0.419057,-0.260731,-0.188488,-0.154510,-0.130849,-0.127660,-0.113933,-0.106884,-0.058738,-0.053556,0.032490,0.017265,0.003362,-0.002529
1409.648371,435.730581,372.071048,192.923707,112.370274,63.951406,52.718512,51.100211,36.688437,30.686336,27.502812,24.015177,17.087836,16.634130,11.566627,8.922602,8.102199,6.732886,4.750054,2.337627,-1.257628,-0.968614,-0.959080,-0.859816,0.850906,-0.816096,-0.504162,-0.470448,-0.442603,-0.211068,-0.186933,-0.171788,-0.109740,-0.084451,-0.077102,0.058316,-0.048065,0.000000,0.000000,0.000000
1385.800543,420.893223,219.655182,137.424964,103.998373,93.936339,56.608894,56.422584,49.824089,44.965352,41.802650,39.854492,29.432088,29.327901,27.410038,27.353024,12.482964,12.445744,9.689300,9.552851,7.659387,7.568512,5.946859,5.906812,2.824444,2.784527,-1.259811,-1.254481,1.182708,1.087878,-0.820946,-0.817675,-0.580122,-0.570905,-0.360798,-0.354086,-0.282908,-0.280396,-0.147200,-0.126322
1401.267765,423.016243,377.369514,139.766721,88.240619,61.038053,30.125097,26.183398,22.850055,22.831973,18.371496,13.930987,12.229198,8.793973,7.338468,-1.018382,-0.973052,-0.899059,-0.837876,-0.836316,-0.793300,-0.789400,-0.511354,-0.487184,-0.205966,-0.177989,-0.169698,-0.159477,-0.146156,-0.124735,-0.123929,0.075101,-0.062605,0.061722,-0.040453,0.029535,-0.023944,-0.005816,0.000000,0.000000
185.222979,88.647389,57.351060,44.731519,35.672005,25.807568,24.139665,23.994100,23.758404,23.681477,20.985093,19.059481,10.202804,9.995660,8.736374,8.446324,-0.989566,-0.972272,-0.851838,-0.844474,-0.843059,-0.837189,-0.658596,-0.642983,-0.546152,-0.278839,-0.256626,-0.163309,-0.154165,-0.147125,-0.144601,-0.126295,-0.120999,-0.078264,-0.061230,0.039796,0.026185,-0.021913,-0.021016,-0.007693
1327.790178,308.058937,125.183706,78.295602,78.280280,68.822315,10.250511,7.952030,7.949751,6.644783,0.357254,0.002102,0.002042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2397.641376,1151.012713,203.975633,111.169972,90.190309,72.386915,69.068137,57.654501,47.246537,47.167530,44.016075,42.881998,31.022452,26.932662,26.860932,22.031506,14.559908,13.266974,13.215292,9.347548,6.993436,5.358061,3.153204,3.133701,-1.020069,-1.016561,-0.870911,-0.868010,-0.808286,-0.383751,-0.195629,-0.140052,-0.132631,-0.129567,-0.124188,-0.050110,-0.031827,0.017431,0.010590,0.005975
