#Electronic_E,Dispersion_E,Dipole_M,Metal_q,HL_Gap,HOMO_Energy,LUMO_Energy,Polarizability,MND
-3501.520362,-0.124647,13.868700,0.964900,0.088030,-0.183920,-0.095890,358.038582,5.000000
-3080.832856,-0.151260,2.284300,0.239710,0.081840,-0.147630,-0.065790,391.452268,6.000000
-3355.369934,-0.165076,3.458100,-0.925390,0.089470,-0.147620,-0.058150,398.807301,6.000000
-3726.941966,-0.170065,7.190000,0.000690,0.062000,-0.160890,-0.098890,392.569767,5.000000
-8043.126316,-0.180810,8.106200,0.490600,0.088120,-0.271660,-0.183540,457.979868,4.000000
-3335.222689,-0.190053,7.106400,-0.638820,0.093210,-0.171380,-0.078170,442.884419,5.000000
-6380.506438,-0.378541,2.256300,1.054190,0.046330,-0.224890,-0.178560,958.418855,4.000000
-2407.965645,-0.070410,1.582300,-0.766480,0.097270,-0.186560,-0.089290,269.085819,7.000000
-3491.288444,-0.180144,2.934700,-0.683990,0.116060,-0.159070,-0.043010,489.593897,8.000000
-3525.138770,-0.172208,5.905400,0.500420,0.056430,-0.124110,-0.067680,440.461905,4.000000
-3592.717587,-0.170207,6.777600,0.319910,0.067470,-0.172900,-0.105430,416.601555,5.000000
-4329.969919,-0.130247,4.641200,0.880480,0.104270,-0.196620,-0.092350,402.425282,6.000000
-6221.661351,-0.222809,5.667800,-0.658340,0.110010,-0.156720,-0.046710,554.836184,8.000000
-2939.163438,-0.108228,9.631100,0.508270,0.088500,-0.129760,-0.041260,239.828483,5.000000
-2511.835138,-0.075343,3.791900,-0.839410,0.136610,-0.200630,-0.064020,259.266800,7.000000
-2264.296992,-0.075103,1.631200,-0.398610,0.145630,-0.200630,-0.055000,226.577142,8.000000
-3895.244741,-0.134036,2.720200,0.873560,0.061790,-0.168630,-0.106840,350.085268,3.000000
-2410.267204,-0.068008,7.369600,-1.732890,0.169910,-0.194050,-0.024140,198.615646,5.000000
-3328.187177,-0.086358,4.418300,0.807300,0.077020,-0.172930,-0.095910,288.513397,5.000000
-3454.007331,-0.179852,9.312600,-0.911560,0.077570,-0.256130,-0.178560,421.570826,6.000000
-1956.769191,-0.052820,5.362000,-0.520520,0.127030,-0.191210,-0.064180,172.544205,8.000000
-2693.790599,-0.110540,0.006900,0.270250,0.022850,-0.037210,-0.014360,312.332695,6.000000
-2222.330738,-0.074873,3.150300,-0.922200,0.147750,-0.203050,-0.055300,216.841514,7.000000
-3871.030259,-0.176048,4.927700,-0.574500,0.104330,-0.138500,-0.034170,470.098261,8.000000
-5100.757708,-0.185473,0.009300,0.353000,0.057370,-0.144460,-0.087090,557.244778,6.000000
-2317.856635,-0.096419,4.345500,-0.226930,0.116060,-0.137930,-0.021870,268.918285,8.000000
-2535.927150,-0.074686,3.496100,-0.850380,0.154010,-0.224310,-0.070300,248.467494,8.000000
-4111.275275,-0.203698,3.033600,-0.725390,0.126860,-0.223100,-0.096240,507.125364,8.000000
-2336.887924,-0.087757,4.647600,-0.569920,0.138300,-0.338580,-0.200280,260.144565,8.000000
-2970.040454,-0.086646,8.166500,0.334870,0.082100,-0.139370,-0.057270,239.732178,5.000000
-3822.127697,-0.236135,3.705900,0.864950,0.055970,-0.150640,-0.094670,628.080773,4.000000
-2217.971848,-0.058810,1.121000,-0.894230,0.107150,-0.229640,-0.122490,193.836560,7.000000
-6853.461037,-0.275188,8.722800,-0.663680,0.112560,-0.159050,-0.046490,711.650470,8.000000
-2760.257396,-0.106994,3.842600,-0.321570,0.096070,-0.160020,-0.063950,335.925005,8.000000
-3680.028352,-0.193907,1.862800,0.409860,0.028990,-0.165560,-0.136570,524.998253,5.000000
-2373.771532,-0.077970,5.120400,-0.466610,0.133440,-0.204950,-0.071510,224.630587,8.000000
-2985.074585,-0.148040,4.377400,0.138130,0.064850,-0.116960,-0.052110,390.690584,5.000000
-2982.098735,-0.151210,0.000000,0.221570,0.146040,-0.151410,-0.005370,407.997090,6.000000
-4010.122907,-0.160583,4.144800,-0.866860,0.132130,-0.166580,-0.034450,403.537110,6.000000
-9194.644279,-0.215680,8.568100,0.372540,0.066810,-0.139730,-0.072920,555.398140,5.000000
-5016.658833,-0.083208,4.403300,0.543870,0.058110,-0.042970,0.015140,271.714796,5.000000
-2499.362675,-0.053264,4.168700,-1.284870,0.172310,-0.225330,-0.053020,186.808196,6.000000
-2921.204841,-0.084753,2.596800,-0.981320,0.144800,-0.206040,-0.061240,263.935706,7.000000
-2993.024192,-0.143262,3.622600,0.685270,0.069250,-0.166750,-0.097500,369.625106,4.000000
-4153.161072,-0.268550,4.333400,-1.323800,0.107420,-0.139950,-0.032530,552.982788,5.000000
-3693.767086,-0.168243,12.155600,0.426220,0.089770,-0.284510,-0.194740,430.598548,6.000000
-6083.660681,-0.187448,4.778400,-1.471810,0.097590,-0.134520,-0.036930,460.755799,6.000000
-2992.456025,-0.079389,2.216900,-0.194710,0.066340,-0.064260,0.002080,237.036733,5.000000
-3123.701826,-0.180010,5.303800,0.794570,0.068570,-0.134890,-0.066320,459.146668,5.000000
-2563.921458,-0.080881,3.385200,-0.698850,0.070930,-0.310610,-0.239680,260.413220,8.000000
-4445.800794,-0.316729,7.167900,0.288290,0.093630,-0.171880,-0.078250,682.682567,5.000000
-3447.100329,-0.142539,4.584100,-0.938710,0.124850,-0.263780,-0.138930,348.568790,6.000000
-2965.713928,-0.149511,4.713100,0.755120,0.075500,-0.182790,-0.107290,396.279131,4.000000
-3238.223699,-0.166812,9.182500,-1.697680,0.115530,-0.169000,-0.053470,406.570285,5.000000
-9107.024068,-0.267723,6.170100,0.708900,0.049300,-0.173950,-0.124650,690.486035,5.000000
-2937.657662,-0.170910,6.102500,-0.369560,0.127940,-0.194160,-0.066220,425.682150,8.000000
-4122.401370,-0.136146,20.415300,0.930550,0.122480,-0.182420,-0.059940,355.055179,6.000000
-4761.567607,-0.169284,3.125900,0.346980,0.058020,-0.179200,-0.121180,482.579057,6.000000
-4007.754562,-0.217711,0.522800,0.292700,0.017360,-0.101570,-0.084210,519.560707,6.000000
-4221.632174,-0.137105,0.429000,-0.559790,0.057690,-0.042480,0.015210,446.049893,5.000000
-3020.584978,-0.138832,17.161700,0.481830,0.092790,-0.155920,-0.063130,367.843415,6.000000
-3721.142767,-0.178446,4.752900,-0.581040,0.097280,-0.139360,-0.042080,439.066812,8.000000
-3890.902599,-0.335631,0.184800,0.819960,0.041480,-0.157400,-0.115920,723.421062,4.000000
-5962.189002,-0.125289,8.620700,0.245920,0.066400,-0.177010,-0.110610,362.134015,5.000000
-3696.243275,-0.184278,0.001000,0.150970,0.085140,-0.158900,-0.073760,538.025806,6.000000
-3454.134055,-0.168094,2.925000,0.391180,0.031070,-0.174470,-0.143400,455.464513,5.000000
-5175.748316,-0.336572,0.518800,-1.579390,0.142360,-0.284630,-0.142270,758.585206,6.000000
-2290.834488,-0.089186,2.441300,-0.626700,0.127650,-0.184150,-0.056500,256.068559,8.000000
-3277.669954,-0.175827,1.688300,-0.821280,0.083850,-0.162010,-0.078160,428.388758,6.000000
-2330.799935,-0.081113,7.469200,0.553920,0.024720,-0.278560,-0.253840,242.758912,6.000000
-3621.397272,-0.160209,4.728600,-1.183030,0.152770,-0.317110,-0.164340,375.638748,6.000000
-2439.477445,-0.093571,11.856200,-0.176670,0.074910,-0.167290,-0.092380,293.869191,6.000000
-3482.620572,-0.182311,0.436800,0.713300,0.053320,-0.165180,-0.111860,438.576092,3.000000
-3633.049132,-0.255825,6.217300,0.693020,0.075510,-0.141830,-0.066320,565.333867,4.000000
-4523.348030,-0.099439,12.316800,0.239540,0.054280,-0.166460,-0.112180,325.874126,6.000000
-4673.211635,-0.270042,4.620600,-1.711570,0.123230,-0.167520,-0.044290,611.998985,6.000000
-4444.551771,-0.237097,11.724800,0.242550,0.064880,-0.183940,-0.119060,596.554609,5.000000
-3552.261738,-0.176486,3.269700,-0.672250,0.116350,-0.155810,-0.039460,453.751282,8.000000
-3428.516905,-0.133712,0.481300,-1.237930,0.040370,-0.203760,-0.163390,368.109613,6.000000
-4231.886223,-0.291635,4.002300,-0.667210,0.110990,-0.154000,-0.043010,698.407729,8.000000
-2365.128153,-0.053292,4.055900,-0.438700,0.123870,-0.209000,-0.085130,189.343360,8.000000
-3134.351443,-0.147934,3.190700,0.439160,0.086580,-0.139900,-0.053320,426.605472,6.000000
-5018.158464,-0.135615,8.592200,0.584640,0.086730,-0.166220,-0.079490,336.426854,4.000000
-2232.574914,-0.031959,5.599100,-0.831480,0.140940,-0.210570,-0.069630,116.168721,6.000000
-2479.200072,-0.061502,8.705200,-0.727570,0.090830,-0.170400,-0.079570,200.547550,5.000000
-4231.880838,-0.301657,7.192000,0.099510,0.048720,-0.125390,-0.076670,696.050843,4.000000
-2633.024021,-0.117516,9.368800,0.223260,0.094430,-0.265530,-0.171100,329.284650,6.000000
-3709.425180,-0.178137,7.442700,-0.840050,0.117010,-0.183340,-0.066330,495.758521,7.000000
-3364.161806,-0.142866,5.248700,-0.946040,0.117830,-0.172860,-0.055030,385.534134,6.000000
-4626.612527,-0.141341,0.001200,-1.103590,0.144270,-0.167130,-0.022860,337.419467,6.000000
-4579.433448,-0.312620,6.031900,-0.688690,0.099670,-0.154380,-0.054710,662.060259,5.000000
-4644.111993,-0.198455,19.997900,0.969800,0.112870,-0.189220,-0.076350,503.517555,6.000000
-2856.040096,-0.077206,14.515900,0.363590,0.080900,-0.143090,-0.062190,228.053597,6.000000
-4811.023722,-0.210621,6.456800,0.578550,0.065890,-0.171730,-0.105840,527.893045,3.000000
-4436.034395,-0.250595,0.014000,-0.045220,0.087700,-0.172350,-0.084650,632.839452,6.000000
-3242.296018,-0.144377,2.760400,-1.208960,0.096850,-0.142880,-0.046030,377.646201,6.000000
-3682.451685,-0.164811,3.528800,-0.417930,0.102300,-0.170680,-0.068380,537.219767,8.000000
-4356.963887,-0.189266,0.006800,-1.409250,0.113360,-0.169520,-0.056160,518.363699,6.000000
-7335.291534,-0.114496,15.195600,0.290260,0.101350,-0.145890,-0.044540,340.635896,6.000000
-7464.195403,-0.086007,6.831500,-1.303660,0.116280,-0.214070,-0.097790,312.009391,6.000000
-2517.026323,-0.069405,3.790500,-0.969440,0.122880,-0.200680,-0.077800,226.513324,7.000000
-3623.433842,-0.108843,0.000200,0.730280,0.119920,-0.133630,-0.013710,357.090978,6.000000
-3724.595442,-0.221621,4.959700,-0.660390,0.112560,-0.156330,-0.043770,553.977239,8.000000
-4377.098419,-0.289601,6.212100,-1.356570,0.077160,-0.118960,-0.041800,663.891772,6.000000
-3245.455857,-0.085762,0.006500,0.314480,0.141120,-0.133170,0.007950,282.604460,6.000000
-3675.193069,-0.181494,0.532700,-1.689300,0.133260,-0.178150,-0.044890,484.576312,5.000000
-4907.859762,-0.216587,7.840900,-1.092070,0.127810,-0.178730,-0.050920,497.851870,6.000000
-3197.954547,-0.068424,4.100200,0.175890,0.014860,-0.055190,-0.040330,256.702220,6.000000
-7063.498664,-0.082756,9.928900,0.265890,0.126090,-0.137080,-0.010990,213.155775,6.000000
-2180.296912,-0.048115,2.245700,-0.198080,0.116300,-0.345440,-0.229140,181.810942,8.000000
-4062.803687,-0.124254,2.687200,-0.603860,0.138560,-0.225990,-0.087430,336.469853,8.000000
-3239.326062,-0.117692,15.166900,0.428910,0.075140,-0.149750,-0.074610,325.747424,6.000000
-7615.220545,-0.122452,3.399400,0.240910,0.070400,-0.158740,-0.088340,355.055607,5.000000
-3746.395224,-0.086852,12.481200,-1.728610,0.160070,-0.187300,-0.027230,246.120149,5.000000
-3323.025607,-0.226799,10.973000,0.289250,0.079650,-0.236900,-0.157250,499.527757,4.000000
-8305.876898,-0.242112,4.289200,-0.341400,0.057120,-0.141490,-0.084370,561.086200,4.000000
-2627.401390,-0.126894,3.100200,0.060530,0.095560,-0.130570,-0.035010,354.820936,8.000000
-2365.234339,-0.117121,2.191100,-0.125530,0.087500,-0.159710,-0.072210,304.514411,9.000000
-3004.794252,-0.074577,5.912200,0.672190,0.054940,-0.152990,-0.098050,219.220915,4.000000
-3630.136566,-0.175510,4.279800,-1.302420,0.127770,-0.171370,-0.043600,488.043184,6.000000
-4025.394157,-0.121315,0.001400,-1.181140,0.146530,-0.146470,0.000060,298.922082,6.000000
-3705.801247,-0.197646,2.515000,-0.676270,0.104140,-0.143500,-0.039360,493.375826,8.000000
-2840.952893,-0.074587,3.958400,0.320860,0.092860,-0.187330,-0.094470,209.119444,4.000000
-3946.190705,-0.208198,2.924900,-0.942690,0.148620,-0.298830,-0.150210,493.988668,8.000000
-8534.437605,-0.128259,13.057800,0.257150,0.059820,-0.160570,-0.100750,406.599221,6.000000
-3108.961360,-0.118768,14.576600,0.690370,0.136330,-0.307870,-0.171540,271.226534,6.000000
-3422.223348,-0.112579,13.577400,0.337510,0.040910,-0.136750,-0.095840,336.401105,5.000000
-7661.162338,-0.424628,0.001100,0.539440,0.053830,-0.181090,-0.127260,983.979844,2.000000
-3160.744012,-0.102981,15.342700,0.232280,0.073390,-0.152150,-0.078760,314.522704,6.000000
-7834.876884,-0.167780,6.269400,0.133930,0.103580,-0.143800,-0.040220,421.215880,4.000000
-2580.044363,-0.155137,5.082700,0.059860,0.085350,-0.141730,-0.056380,374.797331,9.000000
-9503.746698,-0.267901,0.011900,0.260750,0.086790,-0.175870,-0.089080,770.651805,6.000000
-2313.423242,-0.069878,2.904300,-0.701020,0.094300,-0.180290,-0.085990,245.491799,7.000000
-7170.581393,-0.111966,11.480500,0.234370,0.057120,-0.159280,-0.102160,335.360978,6.000000
-3671.591057,-0.221959,0.000100,0.508220,0.078470,-0.156480,-0.078010,617.177880,6.000000
-6340.132751,-0.184740,0.011500,0.142410,0.117350,-0.233970,-0.116620,628.385139,6.000000
-3780.426513,-0.142344,0.390400,0.122930,0.115860,-0.198060,-0.082200,473.597382,6.000000
-4035.350101,-0.194892,4.586700,-0.726340,0.056750,-0.268240,-0.211490,401.630845,5.000000
-4888.739243,-0.198439,13.622800,-0.209730,0.122430,-0.222780,-0.100350,518.263021,8.000000
-2911.834654,-0.088886,6.253000,0.729230,0.094980,-0.160440,-0.065460,257.618933,5.000000
-2427.857777,-0.081467,5.821600,-1.291730,0.160440,-0.212420,-0.051980,257.797452,6.000000
-3877.196865,-0.149299,8.779600,-0.202380,0.092400,-0.137000,-0.044600,363.931960,5.000000
-2949.487892,-0.070093,5.796400,0.714390,0.056690,-0.138600,-0.081910,205.013883,5.000000
-2100.323506,-0.037886,3.037300,-0.867890,0.139990,-0.237420,-0.097430,147.776959,7.000000
-4978.294364,-0.265948,20.099700,0.898120,0.060550,-0.213510,-0.152960,636.473685,4.000000
-3171.054066,-0.190021,7.727700,0.679790,0.026370,-0.276850,-0.250480,470.809320,6.000000
-4549.341626,-0.227785,8.442000,-1.650920,0.160920,-0.187640,-0.026720,499.223155,5.000000
-3657.930467,-0.143824,0.000700,0.827790,0.050170,-0.140020,-0.089850,398.462277,6.000000
-1874.814783,-0.034871,4.789100,-0.515240,0.130240,-0.200340,-0.070100,129.030702,8.000000
-4321.136069,-0.182547,1.866900,0.846980,0.069940,-0.144610,-0.074670,477.798405,4.000000
-3070.689753,-0.101072,5.508800,0.373350,0.081400,-0.175130,-0.093730,274.913011,4.000000
-2043.383212,-0.042476,5.876200,-0.894000,0.115040,-0.193650,-0.078610,156.648619,7.000000
-2661.617155,-0.060940,1.320900,0.587580,0.038710,-0.256500,-0.217790,221.052596,6.000000
-3973.123735,-0.239661,6.651600,-1.374320,0.077910,-0.121780,-0.043870,568.166885,5.000000
-3844.412975,-0.190448,8.271700,-1.029380,0.091260,-0.146820,-0.055560,478.334755,6.000000
-4810.399246,-0.065387,3.692000,-0.743270,0.102810,-0.192620,-0.089810,246.961831,7.000000
-3837.172439,-0.197077,9.292500,-0.476940,0.086090,-0.178510,-0.092420,509.625306,8.000000
-3081.092768,-0.080976,3.943500,0.226580,0.076170,-0.167900,-0.091730,229.814438,5.000000
-3195.190565,-0.136869,4.628600,-0.761760,0.115240,-0.167370,-0.052130,365.613502,8.000000
-3687.606019,-0.141116,5.013000,0.198420,0.076840,-0.171990,-0.095150,405.173112,5.000000
-3576.005453,-0.180189,3.695100,0.453700,0.087380,-0.135550,-0.048170,480.359166,5.000000
-3607.377558,-0.245134,5.910000,0.800070,0.051770,-0.154980,-0.103210,545.737706,4.000000
-2602.239773,-0.097558,4.740900,-0.753140,0.066050,-0.135120,-0.069070,262.950589,5.000000
-2325.147029,-0.071085,3.892200,-0.864820,0.155590,-0.201790,-0.046200,208.246189,8.000000
-2595.531842,-0.082713,0.000300,0.746330,0.078350,-0.169530,-0.091180,265.499649,6.000000
-4588.605892,-0.221936,4.199400,-0.410240,0.118160,-0.164590,-0.046430,593.120886,8.000000
-3332.489037,-0.124115,9.572900,0.421620,0.054490,-0.129370,-0.074880,327.217473,6.000000
-3453.958951,-0.188897,1.575600,-0.787540,0.145200,-0.307340,-0.162140,461.456184,8.000000
-4943.519301,-0.102922,6.641300,-0.782230,0.141070,-0.221510,-0.080440,308.471153,8.000000
-5069.485065,-0.116972,0.000600,0.240950,0.039330,-0.105240,-0.065910,379.836037,6.000000
-7237.922240,-0.086899,6.366300,0.413810,0.089960,-0.163400,-0.073440,262.950652,4.000000
-2903.946884,-0.146647,1.829800,0.216150,0.058620,-0.152070,-0.093450,333.209595,4.000000
-3236.833858,-0.182572,0.859900,-0.484220,0.115580,-0.115750,-0.000170,424.818190,8.000000
-4895.605725,-0.113203,5.953400,0.644450,0.064680,-0.149460,-0.084780,307.199248,4.000000
-3534.183916,-0.160680,11.493900,0.304320,0.068850,-0.278980,-0.210130,392.219770,5.000000
-4136.779626,-0.197699,7.081400,-0.760320,0.112600,-0.184080,-0.071480,485.611449,6.000000
-3128.185866,-0.148244,1.928500,0.196220,0.097990,-0.143240,-0.045250,377.325058,4.000000
-3663.797983,-0.162893,6.987800,-0.696330,0.093190,-0.176710,-0.083520,423.644925,8.000000
-4767.338948,-0.298745,4.483900,-0.386800,0.103340,-0.180590,-0.077250,676.382245,4.000000
-3024.156657,-0.128499,5.147900,-1.156170,0.161060,-0.307220,-0.146160,334.715359,6.000000
-2699.590384,-0.114858,8.432900,0.995660,0.061880,-0.131130,-0.069250,361.726786,5.000000
-3296.754670,-0.161486,1.469100,-0.834590,0.153990,-0.324220,-0.170230,415.434747,8.000000
-3297.662581,-0.194786,1.001300,0.022980,0.074040,-0.140930,-0.066890,521.798393,4.000000
-2673.263747,-0.090941,7.227500,-0.852420,0.148790,-0.213800,-0.065010,262.042432,6.000000
-3064.952694,-0.070581,7.524700,0.048750,0.081060,-0.157190,-0.076130,204.977346,4.000000
-7647.853008,-0.141806,8.442800,0.404570,0.093580,-0.176140,-0.082560,368.326762,4.000000
-4109.154748,-0.164976,14.159100,0.504500,0.116480,-0.166480,-0.050000,364.235035,6.000000
-3872.052556,-0.190727,2.708600,0.120600,0.039540,-0.174560,-0.135020,520.143493,6.000000
-2892.788005,-0.084771,5.553700,-0.820740,0.137530,-0.243230,-0.105700,222.877869,7.000000
-2565.464167,-0.100051,2.712800,0.595910,0.069200,-0.152880,-0.083680,297.838375,6.000000
-3191.313572,-0.100607,11.322400,0.080770,0.069850,-0.148140,-0.078290,286.054830,6.000000
-3782.385030,-0.229088,0.801200,-0.661230,0.106170,-0.143210,-0.037040,568.866511,8.000000
-3157.863517,-0.202055,9.073000,-0.428510,0.099860,-0.125170,-0.025310,491.293309,5.000000
-2283.646871,-0.058374,5.693000,-0.649600,0.140030,-0.227840,-0.087810,203.042051,8.000000
-3617.695104,-0.124769,2.851700,-1.547650,0.144930,-0.147550,-0.002620,310.632477,6.000000
-3491.365263,-0.147114,11.593200,0.796720,0.073040,-0.143570,-0.070530,381.215726,6.000000
-1991.497964,-0.046127,4.006000,-0.907360,0.132500,-0.215090,-0.082590,167.462683,7.000000
-7512.434293,-0.465230,1.090400,0.101270,0.098270,-0.201120,-0.102850,1029.316750,6.000000
-3019.351334,-0.074667,5.340800,0.225170,0.070350,-0.159170,-0.088820,233.285242,5.000000
-5147.297155,-0.339155,6.707000,-1.490300,0.122950,-0.258660,-0.135710,781.915312,6.000000
-2938.756568,-0.134629,2.525900,-0.829690,0.138150,-0.296440,-0.158290,341.251353,6.000000
-3630.552288,-0.164651,4.203100,-1.548050,0.097800,-0.204320,-0.106520,469.096041,6.000000
-4073.863326,-0.304197,4.501600,0.685970,0.108520,-0.161500,-0.052980,714.233488,6.000000
-2594.865965,-0.135051,3.486400,0.927870,0.071850,-0.160850,-0.089000,350.065263,4.000000
-7675.869448,-0.110148,5.073400,-0.091480,0.073590,-0.171120,-0.097530,305.543838,5.000000
-3349.160518,-0.142573,0.011800,0.653770,0.095500,-0.175550,-0.080050,469.422646,6.000000
-2821.573357,-0.106778,4.924500,0.498380,0.035750,-0.252610,-0.216860,330.793840,6.000000
-3083.341801,-0.152216,8.029000,-1.242380,0.117320,-0.041120,0.076200,382.051109,4.000000
-2778.425408,-0.116948,3.394800,-0.781980,0.123650,-0.335620,-0.211970,306.522478,8.000000
-3733.751766,-0.178644,5.375300,-0.576700,0.118870,-0.176500,-0.057630,487.081053,8.000000
-3925.662428,-0.275874,2.723800,-1.696390,0.110630,-0.126330,-0.015700,640.649540,6.000000
-3236.500672,-0.133058,7.420700,0.587080,0.089360,-0.156660,-0.067300,380.446280,5.000000
-3013.190533,-0.107193,15.326500,0.477890,0.075480,-0.150760,-0.075280,275.113210,6.000000
-3725.852881,-0.223843,4.109700,-0.661850,0.110970,-0.153950,-0.042980,558.657807,8.000000
-3835.388647,-0.227900,7.957400,-1.875980,0.188930,-0.185540,0.003390,496.805797,7.000000
-4341.305013,-0.186693,13.921800,0.441640,0.112280,-0.169430,-0.057150,429.787793,6.000000
-2769.344198,-0.093333,7.906900,0.466320,0.074600,-0.129200,-0.054600,233.762240,6.000000
-3692.131829,-0.208212,0.996200,-1.668520,0.144080,-0.183280,-0.039200,503.364091,5.000000
-2924.990742,-0.098339,17.556600,0.288700,0.075890,-0.038600,0.037290,283.321646,6.000000
-2701.632030,-0.104424,3.263600,0.255910,0.073660,-0.141050,-0.067390,322.570606,6.000000
-4049.265659,-0.156911,2.462700,-0.635910,0.082150,-0.154770,-0.072620,395.246017,6.000000
-3694.535966,-0.099749,11.797700,-0.208380,0.085610,-0.006110,0.079500,293.497158,6.000000
-4445.759742,-0.156780,18.807000,0.964130,0.092800,-0.183830,-0.091030,430.031085,6.000000
